SbjNum,Filter,Date,Srvyr,SbjNam,UsrUnq,Duration,Upload,SubjData,RvwTime,RvwComment,SrvyrComment,Complete,StopQ,Test,ParentID,Latitude,Longitude,Status,UTCDiff,QAScore,FrScName,ExReNum,VStart,VEnd,SurveyDeviceIndex,DeviceIndex,TaskID,SID,gis1_LA,gis1_LO,enum,custid,loc,state,giscap,gender,age,consent,ref,underag,nfvcdf,nfvcdh,nfvcdseh,nfvcdci,nfvcdsh,nfvcdw,nfvcdo,Q_530_S,nfvcddk,nfvcdrf,nfvcdhmp,nfctvf,nfctvh,nfctvseh,nfctvci,nfctvsh,nfctvw,nfctvo,Q_533_S,nfctvdk,nfctvrf,nfctvhmp,nfbuyf,nfbuymk,nfbuyhwk,nfbuyomk,nfbuyohwk,nfbuyse,nfbuysv,nfbuysmk,nfbuyo,Q_536_S,nfbuydk,nfbuyrf,nfborf,nfborhh,nfbornei,nfborout,nfboro,Q_538_S,nfbordk,nfborrf,nfwhhf,nfspb,nfswpbfa,nfswpblov,nfswpbmn,nfswpbc,nfswpbcri,nfswpbjea,nfswpbo,Q_541_S,nfswpbdk,nfswpbrf,fff,mpuse,mpuselw,smsf,mpnwa,mpnwe,mpnwgl,mpnwmtn,mpnwv,mpnwoth,Q_547_S,mpnwdk,mpnwrf,mtnsms,webuse,mpweb,cimp,hchaup,hchacp,hchad,hchap,hchanh,hchaoth,Q_553_S,hchadk,hcharf,hches,hcheot,hchef,hcheeg,hchenh,hcheoth,Q_554_S,hchedk,hcherf,ancgw,ancp,ancg,anclot,ancr,ancpf,ancgm,ancgem,anccpgw,anca,ancrpgwcc,ancrpgwd,ancrpgw,ancrcpgw,anccg,ancag,ancrgd,ancrccg,ancrg,ancrcg,nncr,nncrc,pacgw,pacp,pacg,pacaf,pcexpf,pcexgwf,paccpgw,pacapgw,pacri,pacrdgw,pacrgpgw,prsbcrgw,prsbcrc,paccg,pacag,pacrcgc,pacrdg,pacrgg,prsbg,prsbcry,nfn,Q_611,wog1,wog2,wogl,wogwh,Q_617_S,wogpsa,wogsc,wogwn,wogwa,wogaan,wogaap,wogaaa,wogaaj,wogaae,wogaat,wogaacj,wogaact,wogaac,wogaaoth,Q_622_S,wogaa99,wogaadr,wogaadk,wogaarf,wogaawhyc,wogaawhyj,wogaawhyr,wogaawhyoth,wogaawhydk,wogaawhyrf,wogan,wogsn,wogm,wogm99,wogml,wogcsa,wwogcg,wwogcp,wwogcs,wwogch,wwogcd,wwogcb,wwogcoth,Q_632_S,wwogcdk,wwogcrf,wogb,wogbth,wogth99,wogcrsms,wogcrasmsn,wogcrasmsp,wogcrasmsa,wogcrasmsj,wogcrasmse,wogcrasmst,wogcrasmscj,wogcrasmsct,wogcrasmsc,wogcrasmsoth,Q_637_S,wogcrasms97,wogcrasmsdk,wogcrasmsrf,wogcrsmss,wogcrsmsft,crsmsf,crsmssms,crsmsm,crsmsff,crsmsd,Q_640_S,crsmsdk,crsmsrf,wogwp,wogwp99,wogwwh,wogwwnh,wogwwr,wogwwb,wogwwbs,wogwwt,wogwwip,wogwwfs,wogwwoth,Q_644_S,wogwwdk,wogwwrf,wogwwuf,wogwwupa,wogwwuof,wogwwus,wogwwuoth,Q_645_S,wogwwu0,wogwwudk,wogwwurf,wognwwu,wogothm,wogd,wogwdwp,wogwdwop,wogwdwpns,wogwdwdk,wogwdwrf,wogtdc,wogtdhr,wogtdlov,wogtdgr,wogtdp,wogtdj,wogtdcr,wogtdm,wogtdnp,wogtdnt,wogtdf,wogtdfs,wogtdt,wogtdv,wogtdpo,wogtdoth,Q_650_S,wogtddk,wogtdrf,woggsp,woggss,woggsa,woggsc,woggsf,woggsng,woggsnb,woggsoth,Q_651_S,woggsnm,woggsdk,woggsrf,wogcrp,wogcrsc,wogcrscp,wogcrscs,wogcrsca,wogcrscc,wogcrscf,wogcrscn,wogcrscoth,Q_654_S,wogcrscu,wogcrscdk,wogcrscrf,wogcr,wogcr99,wogucrgw,wogucrp,wogucrg,wogucroth,wogucrdk,wogucrrf,Q_656_S,wog2p,wogp1age,wogp199,wogp1gen,wogp2age,wogp299,wogp2gen,smsur,smsb,smsp,smsba,smscrl,smscrp,smscrb,smscrbp,smscrbs,smscrba,smscrbc,smscrbf,smscrbn,smscrboth,Q_673_S,smscrbu,smscrbdk,smscrbrf,smsucrb,smsucrb99,smsucrbgw,smsucrbp,smsucrbg,smsucrboth,Q_675_S,smsucrbdk,smsucrbrf,nnsmscr,smsncrbd,smsncrbd99,nwnsmscr,nwnsmscrd,nwnsmscrd99,imoa,imotd,immpb,imgw,eqhhr,eqed,eqedl,eqeds,eqjob,eqm,eqm99,eqmhh,eqmhh99,eqmg,eqmgweo,eqmgwp,eqmgwt,eqmgwoth,Q_698_S,eqmgwdk,eqmgwrf,eqitv,eqitvu,eqivcd,eqivcdu,eqictv,eqictvu,eqig,eqigu,ida,ida99,idb,idbs,idbs99,idbp,idbp99,idlat1,idlat2,idlss1,idlss2,idfl,idpma,idpmss,idcia,idcss,ideg,Q_725_S,idls,Q_726_S,cacm,cme,cmdp,cadc,cqdo,cphc,cphcoa,cphcm,cphcd,cppa,cpwpas,cpwpar,cpwpahc,cpwpam,cpwpaw,cpwpae,cpwpacth,cpwpaoth,Q_740_S,cpwpadk,cpwparf,cpbc,cpbp,cpbv,cpboth,cplp,cplcp,cpmaf,cpmaf99,cpwaf,cpwaf99,cpcgo,cpcngo,abrnb,abrsms,pnc,pn,pn99,pnc2,pn2,pn299,pnf1,pnf199,pnf2,pnf299,Q_766,eos,Q_767_S,eonp,eowh,eows,eowv,eowoth,Q_769_S,eosos,eors,eorc,gis2_LA,gis2_LO,eoc
6595663,-1,10/20/13 10:59,post,Android_Subject,,0:54:39,10/20/13 12:50,,12/31/99 23:59,,,VRAI,,FAUX,,,,Approved,1,,,,10/20/13 10:59,10/20/13 11:53,88869-1,D88869-61,-1,88869,NA,NA,PRACTICE AC,99999,5,4,NA,1,30,1,NA,NA,2,1,1,0,0,0,0,,0,0,2,4,1,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,3,1,0,1,1,1,0,0,0,,0,0,2,1,1,3,0,1,0,1,0,0,,0,0,2,4,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,1,0,,0,0,2,2,3,3,0,2,2,3,0,3,1,2,0,0,0,2,2,0,0,0,0,2,3,3,3,4,0,2,0,3,2,2,1,0,1,0,3,2,2,2,0,1,"WHITE HUNTERS, PALACE MAID,BEAUTIFUL KING.",NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,NA,98,0,NA,NA,0,0,2,3,3,0,NA,9,0,30000,NA,NA,98,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,mile 3,NA,1,rivers,NA,NA,NA,5,4,30,4,2,0,NA,3,3,13,,13,,1,1,0,3,3,1,NA,1,1,1,1,1,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,0,NA,2,NA,0,0,1,NA,1,8064395687,NA,0,NA,NA,NA,NA,NA,NA,NA,4,,0,1,0,0,0,,1,1,1,NA,NA,He was somehow afraid but he leter understood and participated
6606986,-1,10/20/13 12:25,post,Android_Subject,,16:49:23,10/21/13 5:16,,12/31/99 23:59,,,VRAI,,FAUX,,"48,243,083","69,609,842",Approved,1,,,,10/20/13 12:25,10/21/13 5:15,88891-1,D88891-51,-1,88891,NA,NA,practise justice,99999,88,4,NA,1,27,1,NA,NA,3,1,0,1,0,0,0,,0,0,2,3,1,0,0,0,0,0,,0,0,1,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,3,1,0,1,0,0,1,1,0,,0,0,3,1,1,3,0,1,0,1,0,0,,0,0,3,4,1,0,1,0,1,0,0,0,,0,0,0,0,0,0,1,0,,0,0,0,1,2,1,2,2,0,1,3,2,2,0,1,3,3,2,0,3,1,3,1,3,2,1,2,1,0,1,3,2,3,1,2,1,3,3,3,1,1,2,1,2,kingdom apart. oga on top. osufia returns from brazil.,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,1,"igbo. they are traders, common people",NA,0,NA,NA,1,0,3,2,3,1,13,NA,0,10000,NA,NA,98,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,rumueme,NA,1,NA,NA,NA,NA,25,4,25,4,1,0,NA,3,3,13,,13,,1,1,0,2,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,0,NA,o,NA,1,1,1,NA,1,7031548003,NA,0,NA,NA,NA,NA,NA,NA,NA,4,,1,1,0,0,0,,1,1,1,NA,NA,the interview went well. the respondent was really happy.
6607143,-1,10/21/13 4:49,post,Android_Subject,,0:34:57,10/21/13 5:25,,12/31/99 23:59,,,VRAI,,FAUX,,,,Approved,0,,,,10/21/13 4:49,10/21/13 5:23,88896-2,D88896-43,-1,88896,NA,NA,PRACTICE BG,99999,10,4,NA,1,30,1,NA,NA,3,1,0,0,0,0,0,,0,0,1,4,1,0,0,0,0,0,,0,0,1,2,0,0,0,0,0,1,0,0,,0,0,3,0,1,0,0,,0,0,4,1,0,0,1,1,0,0,0,,0,0,3,1,1,4,0,0,0,1,0,0,,0,0,2,3,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,1,3,2,2,0,4,1,1,0,2,1,2,1,2,1,2,2,1,0,2,0,2,2,3,2,3,0,2,1,2,0,3,1,0,0,0,3,0,3,0,0,0,"the meden, love and sex, the king and the mine",NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,98,NA,0,0,NA,NA,1,2,2,1,3,0,NA,12,1,30000,NA,100000,NA,0,0,0,0,0,,0,0,1,1,1,1,0,NA,1,1,eleme,NA,1,NA,NA,NA,NA,NA,4,NA,4,2,0,NA,2,2,13,,13,,0,0,0,3,3,1,NA,2,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,0,NA,0,NA,0,0,1,NA,1,8064395687,NA,0,NA,NA,NA,NA,NA,NA,NA,4,,0,1,0,0,0,,1,1,1,NA,NA,successful
6607309,-1,10/20/13 15:26,post,Android_Subject,,13:59:04,10/21/13 5:31,,12/31/99 23:59,,,VRAI,,FAUX,,,,Approved,1,,,,10/20/13 15:26,10/21/13 5:25,88885-2,D88885-65,-1,88885,NA,NA,practice o.c,99999,5,4,NA,1,22,1,NA,NA,3,1,1,0,0,0,0,,0,0,1,2,0,1,0,0,0,0,,0,0,2,2,0,0,0,0,0,1,0,0,,0,0,4,0,1,0,0,,0,0,3,1,1,0,1,0,0,0,0,,0,0,2,1,1,4,0,1,0,1,0,0,,0,0,1,4,1,0,0,0,0,0,0,1,"no free education,no job opportunities",0,0,1,0,0,0,0,0,,0,0,2,3,2,3,0,3,2,2,1,2,1,2,1,2,1,3,2,1,1,2,1,2,2,3,3,3,3,0,2,3,2,2,1,2,2,2,3,2,2,1,0,3,"the hiro,palace made,ocultic brother",NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,1,i no sabi dem people,NA,0,NA,NA,0,1,2,1,3,0,NA,12,1,30000,NA,0,NA,1,0,1,0,0,,0,0,1,1,1,1,0,NA,0,NA,dioub,NA,1,NA,NA,NA,NA,5,4,23,4,2,1,0,3,3,13,,13,,1,1,0,2,2,1,NA,1,1,1,1,1,0,0,0,1,0,0,,0,0,1,0,0,1,1,0,5,NA,3,NA,1,0,1,NA,1,7061695094,NA,0,NA,NA,NA,NA,NA,NA,NA,4,,0,0,1,0,0,,1,1,1,NA,NA,successful interview
6607424,-1,10/21/13 4:04,post,Android_Subject,,0:51:10,10/21/13 5:43,,12/31/99 23:59,,,VRAI,,FAUX,,,,Approved,0,,,,10/21/13 4:04,10/21/13 4:55,88865-2,D88865-42,-1,88865,NA,NA,practice F O,52000,455,3,NA,0,20,1,NA,NA,4,1,1,0,0,0,0,,0,0,0,3,0,1,0,0,0,0,,0,0,1,3,1,1,0,0,0,0,0,0,,0,0,2,1,1,0,0,,0,0,2,1,1,1,1,0,0,0,0,,0,0,2,1,1,4,0,1,0,1,0,0,,0,0,3,4,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,,0,0,3,3,3,2,0,4,0,0,0,3,0,3,0,2,0,3,2,0,0,2,0,2,2,3,3,4,0,1,1,3,0,3,2,0,3,1,3,0,3,2,0,3,"work & shop, when the king dies",NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,98,98,0,98,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0,98,"i don,t know them",NA,1,"i can,t remember",NA,0,0,3,3,2,0,NA,13,1,20000,NA,20000,NA,0,0,0,0,0,,0,0,1,1,1,1,0,NA,1,1,igweregbo,NA,1,NA,NA,NA,NA,20,4,20,4,1,0,NA,2,2,23,,23,,0,0,0,4,3,1,NA,1,1,1,1,1,0,1,0,1,0,0,,0,0,1,0,0,1,0,0,2,NA,1,NA,1,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,,0,1,0,0,0,,1,1,1,NA,NA,this day is beautiful
6607568,-1,10/21/13 5:12,post,Android_Subject,,0:42:10,10/21/13 5:55,,12/31/99 23:59,,,VRAI,,FAUX,,"63,573,131","56,247,871",Approved,0,,,,10/21/13 5:12,10/21/13 5:54,88859-1,D88859-51,-1,88859,NA,NA,practice O I,99999,455,3,NA,1,20,1,NA,NA,2,1,1,0,0,0,0,,0,0,0,2,1,0,0,0,0,0,,0,0,1,2,1,1,1,0,0,0,0,0,,0,0,2,1,0,0,0,,0,0,2,1,0,1,1,0,0,0,0,,0,0,2,1,1,1,0,0,1,1,0,0,,0,0,3,3,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,1,1,2,1,0,3,1,2,0,2,1,1,98,2,2,1,1,3,0,2,0,2,98,2,98,4,0,0,3,3,2,2,3,0,3,3,3,3,98,0,0,3,total war,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,1,my friends,NA,1,friends,NA,0,2,3,3,3,1,13,NA,0,3000,NA,5000,NA,0,0,0,0,0,,0,0,1,1,1,1,0,NA,1,1,enogie,NA,1,NA,NA,NA,NA,3,4,4,4,2,1,0,1,3,12,,12,,0,1,1,3,2,1,NA,2,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,3,NA,0,NA,1,1,1,NA,1,8071442166,NA,0,NA,NA,NA,NA,NA,NA,NA,5,,0,1,0,0,0,,1,1,1,NA,NA,thanks
6607659,-1,10/20/13 4:07,post,Android_Subject,,2:04:33,10/21/13 6:06,,12/31/99 23:59,,,VRAI,,FAUX,,"4,930,693,641","6,270,688,227",Approved,0,,,,10/20/13 4:07,10/20/13 6:12,88886-1,D88886-23,-1,88886,NA,NA,A G,99999,325,2,NA,1,30,1,NA,NA,3,1,0,0,0,0,0,,0,0,2,4,1,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,3,1,1,1,1,0,0,0,0,,0,0,3,1,1,3,0,0,0,1,0,0,,0,0,2,4,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1,0,,0,0,2,3,3,3,0,4,2,0,0,2,0,2,0,98,0,2,2,0,0,0,0,2,2,3,3,4,98,2,1,3,1,2,0,0,2,2,2,0,2,0,0,1,the triger,NA,1,NA,2,2,,2,2,98,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,"0,0","0,0",3,1,the film is telling us that corruption derives social amenities from the masses and also brings under development to the area.,NA,3,1,1,0,0,0,0,0,0,,0,"0,0",1,they said if we see corruption we should report by texting sms to a particular no.,NA,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,,0,0,i think it is a non governmental organisation.,NA,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,0,"0,0",2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,0,0,0,0,1,0,0,0,,0,0,0,1,98,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,25,NA,0,19,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,98,ppliticians,NA,0,NA,NA,3,0,2,3,2,1,13,NA,1,40000,NA,0,NA,0,0,0,0,0,,0,0,1,99,1,1,1,1,1,1,gwewe,NA,0,delta state,NA,angiama,NA,56,4,56,4,2,1,0,2,99,12,,12,,0,0,0,3,4,1,NA,2,1,1,0,1,0,0,0,0,1,0,,0,0,1,1,0,1,1,0,20,NA,10,NA,0,0,1,NA,1,8030927985,NA,0,NA,NA,8063657523,NA,NA,98,NA,5,,2,1,0,0,0,,1,1,1,NA,NA,the survey was successfully conducted
6608349,-1,1/13/11 18:27,post,Android_Subject,,1:10:31,10/21/13 6:38,,12/31/99 23:59,,,VRAI,,FAUX,,,,Approved,1,,,,1/13/11 18:27,1/13/11 19:37,88857-1,D88857-31,-1,88857,NA,NA,PRACTICE LO,99999,455,3,NA,1,25,1,NA,NA,2,1,1,0,0,0,0,,0,0,1,2,0,1,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,2,1,1,0,0,,0,0,2,1,0,1,0,1,0,0,0,,0,0,4,1,1,4,0,1,1,1,0,0,,0,0,3,4,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,2,3,2,2,1,4,2,1,1,2,1,2,0,2,1,2,2,1,1,2,1,3,3,3,3,4,0,0,2,3,1,2,2,1,3,2,3,2,3,2,1,2,samadora,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,98,98,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,98,NA,98,0,NA,NA,0,0,3,3,3,0,NA,13,1,70000,NA,150000,NA,0,0,0,0,0,,0,0,1,1,1,1,0,NA,1,1,lgwuregbo,NA,0,delta state,NA,ughelli,NA,12,4,25,4,2,98,NA,3,3,23,,23,,0,0,0,4,2,0,1,88,88,1,0,1,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,NA,0,NA,1,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,0,1,0,0,0,,1,1,1,NA,NA,baseline is fine but we still have a problem with the water of gold question.
6608561,-1,10/21/13 6:12,post,Android_Subject,,0:36:22,10/21/13 6:51,,12/31/99 23:59,,,VRAI,,FAUX,,,,Approved,1,,,,10/21/13 6:12,10/21/13 6:48,89050-1,D89050-47,-1,89050,NA,NA,practise K U,99999,225,4,NA,1,32,1,NA,NA,3,0,0,0,0,0,0,,1,0,1,3,1,0,0,0,0,0,,0,0,1,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,0,3,2,0,0,0,1,0,0,0,,0,0,3,1,1,4,0,1,1,1,0,0,,0,0,2,4,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,3,3,3,3,0,3,1,0,0,3,0,3,0,98,0,3,3,0,0,0,0,0,2,3,3,4,1,2,0,3,0,3,0,0,0,0,3,2,3,0,0,0,love of bets. rumble in the jungle,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,"0,0","0,0",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,"0,0",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,,0,0,0,NA,NA,0,0,0,0,0,,0,0,NA,NA,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,"0,0",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0","0,0",,"0,0",0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,0,0,0,NA,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,NA,0,0,NA,NA,2,3,3,3,3,0,NA,13,1,60000,NA,60000,NA,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,agip,NA,1,NA,NA,NA,NA,32,4,32,4,2,0,NA,1,1,11,,11,,0,0,0,0,0,0,1,88,88,1,1,1,0,0,1,1,0,0,,0,0,1,0,0,1,1,0,6,NA,5,NA,0,0,1,NA,1,8077081214,NA,1,8039380898,NA,NA,NA,NA,NA,NA,1,,2,1,0,0,0,,1,1,1,NA,NA,none
